CustomerID,PersonID,TerritoryID,BusinessEntityID,PersonType,name,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned,Name_1,CountryRegionCode,Group
25257,2898,4,2898,IN,Harold T.Sanchez,-92.72,2004-01-07Z,1980-10-02Z,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,Southwest,US,North America
25258,14591,4,14591,IN,Micheal NULL.Vazquez,0.5,2004-02-22Z,1980-08-13Z,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,Southwest,US,North America
25261,5066,4,5066,IN,Eduardo A.Phillips,1.6,2003-09-26Z,1978-10-02Z,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,Southwest,US,North America
25264,13693,4,13693,IN,Wyatt NULL.Bryant,62.59,2004-04-24Z,1977-04-16Z,S,25001-50000,M,0,0,High School,Skilled Manual,1,2,Southwest,US,North America
25277,8032,4,8032,IN,Jermaine NULL.Fernandez,47.09,2004-04-17Z,1976-01-15Z,S,25001-50000,M,0,0,Partial College,Skilled Manual,1,1,Southwest,US,North America
25278,19265,4,19265,IN,Brianna B.Butler,28.61,2004-04-04Z,1976-12-21Z,M,25001-50000,F,0,0,Partial College,Skilled Manual,1,1,Southwest,US,North America
25279,6855,4,6855,IN,Jordyn L.Barnes,-32.6,2004-06-25Z,1976-03-10Z,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,Southwest,US,North America
25280,12980,4,12980,IN,Emily A.Price,34.3,2004-06-25Z,1976-06-05Z,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,Southwest,US,North America
25282,15876,4,15876,IN,Gabriel E.Perez,-32.6,2004-07-11Z,1974-01-10Z,S,25001-50000,M,0,0,Partial College,Skilled Manual,0,1,Southwest,US,North America
25283,8573,4,8573,IN,Caitlin A.Howard,34.3,2004-01-23Z,1974-09-04Z,S,25001-50000,F,0,0,Partial College,Skilled Manual,0,1,Southwest,US,North America
25284,10032,4,10032,IN,Allison NULL.Mitchell,2349.08,2003-12-03Z,1972-06-19Z,S,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,Southwest,US,North America
25286,7017,4,7017,IN,Zachary NULL.Powell,-2375.08,2003-12-12Z,1972-09-04Z,S,75001-100000,M,0,0,Bachelors ,Management,0,1,Southwest,US,North America
25292,5055,4,5055,IN,Eduardo A.Adams,-81.12,2003-11-15Z,1967-05-15Z,S,greater than 100000,M,0,1,Bachelors ,Management,1,3,Southwest,US,North America
25329,6352,4,6352,IN,Jacquelyn NULL.Moreno,34.89,2003-09-14Z,1974-06-20Z,S,25001-50000,F,3,3,Partial College,Clerical,0,2,Southwest,US,North America
25330,12503,4,12503,IN,Madison T.Gonzales,34.89,2004-07-01Z,1929-09-21Z,M,25001-50000,F,1,0,Graduate Degree,Skilled Manual,1,1,Southwest,US,North America
25339,15226,4,15226,IN,Adrian NULL.Rivera,-1205.86,2003-09-20Z,1954-04-13Z,M,25001-50000,M,1,0,Partial College,Clerical,1,1,Southwest,US,North America
25341,20555,4,20555,IN,Kaitlyn J.Cook,-5.01,2003-12-28Z,1955-05-25Z,S,0-25000,F,3,0,Partial High School,Clerical,0,2,Southwest,US,North America
25343,13052,4,13052,IN,Carol L.Simmons,-24.99,2003-10-09Z,1955-09-23Z,S,0-25000,F,3,0,Partial High School,Clerical,1,2,Southwest,US,North America
25345,19352,4,19352,IN,Olivia B.Powell,-24.99,2004-03-12Z,1956-02-12Z,S,0-25000,F,3,0,Partial High School,Clerical,1,2,Southwest,US,North America
25348,7644,4,7644,IN,Angela M.Wood,-5.01,2003-11-05Z,1956-07-18Z,S,25001-50000,F,2,0,High School,Skilled Manual,0,2,Southwest,US,North America
25350,6623,4,6623,IN,Alberto NULL.Alonso,27.69,2004-03-15Z,1957-02-24Z,M,0-25000,M,2,1,Partial High School,Clerical,1,2,Southwest,US,North America
25354,5805,4,5805,IN,Kevin A.Hughes,-24.99,2004-05-31Z,1957-08-17Z,S,0-25000,M,2,1,Partial High School,Clerical,1,2,Southwest,US,North America
25357,13846,4,13846,IN,Marcus E.Foster,-92.72,2004-04-10Z,1957-07-23Z,M,0-25000,M,2,1,Partial High School,Clerical,0,2,Southwest,US,North America
25359,16966,4,16966,IN,Alex D.Young,-24.99,2003-11-23Z,1957-05-27Z,S,25001-50000,M,2,0,High School,Skilled Manual,1,2,Southwest,US,North America
25360,14596,4,14596,IN,Mason A.James,27.69,2004-04-15Z,1957-03-19Z,M,25001-50000,M,2,0,High School,Skilled Manual,1,2,Southwest,US,North America
25362,8863,4,8863,IN,Makayla NULL.Bailey,733.36,2004-04-22Z,1958-12-19Z,M,25001-50000,F,2,0,High School,Skilled Manual,1,2,Southwest,US,North America
25365,3340,4,3340,IN,Gabrielle NULL.Perry,770.84,2004-06-06Z,1958-08-24Z,S,25001-50000,F,2,0,High School,Skilled Manual,1,2,Southwest,US,North America
25366,15174,4,15174,IN,Eduardo L.Bailey,1185.86,2003-09-17Z,1958-02-15Z,M,25001-50000,M,1,0,Partial College,Clerical,1,1,Southwest,US,North America
25369,14771,4,14771,IN,Evan G.Cox,-83.41,2004-03-09Z,1959-04-07Z,S,25001-50000,M,2,0,Partial College,Clerical,0,1,Southwest,US,North America
25372,17869,4,17869,IN,Carrie NULL.Torres,-32.6,2003-10-05Z,1973-11-06Z,M,25001-50000,F,1,0,Graduate Degree,Skilled Manual,1,0,Southwest,US,North America
25373,16614,4,16614,IN,Nichole NULL.Chande,1.6,2004-03-26Z,1973-06-08Z,M,25001-50000,F,1,0,Graduate Degree,Skilled Manual,1,0,Southwest,US,North America
25374,7441,4,7441,IN,Ana NULL.Powell,1.6,2003-12-31Z,1973-02-12Z,S,25001-50000,F,1,0,Graduate Degree,Skilled Manual,1,0,Southwest,US,North America
25375,13255,4,13255,IN,Carson J.Flores,-32.6,2004-07-25Z,1972-03-21Z,M,25001-50000,M,1,0,Graduate Degree,Skilled Manual,1,0,Southwest,US,North America
25376,12782,4,12782,IN,Alexis S.Griffin,-32.6,2004-06-09Z,1972-05-06Z,M,25001-50000,F,1,0,Graduate Degree,Skilled Manual,1,0,Southwest,US,North America
25377,11635,4,11635,IN,Lauren L.Anderson,-32.6,2004-05-20Z,1971-02-13Z,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,1,0,Southwest,US,North America
25381,6988,4,6988,IN,Dylan H.Li,1218.85,2003-10-14Z,1972-01-06Z,S,50001-75000,M,1,0,Graduate Degree,Professional,0,0,Southwest,US,North America
25382,13786,4,13786,IN,Richard L.Hughes,1213.84,2003-10-01Z,1972-03-19Z,S,50001-75000,M,1,0,Graduate Degree,Professional,0,0,Southwest,US,North America
25384,3235,4,3235,IN,Maria D.Cooper,1179.86,2003-10-01Z,1970-01-15Z,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,0,Southwest,US,North America
25385,20037,4,20037,IN,Destiny K.Torres,1179.86,2003-10-04Z,1970-04-05Z,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,1,Southwest,US,North America
25386,12756,4,12756,IN,Alexis S.Perry,1179.86,2003-11-15Z,1970-05-14Z,M,25001-50000,F,1,1,Bachelors ,Skilled Manual,1,1,Southwest,US,North America
25388,6490,4,6490,IN,Ernest NULL.Hu,1179.86,2003-11-23Z,1969-08-14Z,S,50001-75000,M,2,2,Bachelors ,Skilled Manual,0,0,Southwest,US,North America
25389,13964,4,13964,IN,Wendy NULL.Sanz,1195.85,2003-11-17Z,1969-03-14Z,M,50001-75000,F,2,2,Bachelors ,Skilled Manual,1,0,Southwest,US,North America
25390,12531,4,12531,IN,Samantha NULL.Powell,1225.35,2003-11-06Z,1969-05-28Z,M,50001-75000,F,2,2,Bachelors ,Skilled Manual,1,0,Southwest,US,North America
25391,20670,4,20670,IN,Morgan J.Murphy,1240.88,2003-11-30Z,1969-03-25Z,S,50001-75000,F,2,2,Bachelors ,Skilled Manual,0,0,Southwest,US,North America
25396,14582,4,14582,IN,Xavier G.Ramirez,2380.07,2003-12-30Z,1971-02-20Z,S,50001-75000,M,3,0,Graduate Degree,Professional,0,0,Southwest,US,North America
25397,13908,4,13908,IN,Lucas P.Bradley,2409.06,2003-12-26Z,1971-04-28Z,M,50001-75000,M,3,0,Graduate Degree,Professional,1,0,Southwest,US,North America
25398,17357,4,17357,IN,Thomas K.Jones,2349.08,2003-12-06Z,1971-06-24Z,S,50001-75000,M,3,0,Graduate Degree,Professional,0,0,Southwest,US,North America
25399,18197,4,18197,IN,Jorge NULL.Leitão,2375.08,2003-12-06Z,1971-12-14Z,M,50001-75000,M,3,0,Graduate Degree,Professional,1,0,Southwest,US,North America
25400,5786,4,5786,IN,Kyle NULL.Jai,2369.07,2003-12-19Z,1971-10-15Z,M,75001-100000,M,1,0,Graduate Degree,Professional,1,0,Southwest,US,North America
25401,16800,4,16800,IN,Gabriel C.Young,-2375.08,2003-12-24Z,1971-04-01Z,M,75001-100000,M,1,0,Graduate Degree,Professional,0,0,Southwest,US,North America
25403,11417,4,11417,IN,Jasmine E.Clark,1213.84,2003-12-04Z,1969-05-13Z,S,50001-75000,F,1,0,Graduate Degree,Professional,0,0,Southwest,US,North America
25404,17238,4,17238,IN,José G.Lopez,2363.06,2003-12-03Z,1968-05-23Z,S,50001-75000,M,2,2,Bachelors ,Skilled Manual,1,0,Southwest,US,North America
25406,16304,4,16304,IN,Casey NULL.Andersen,2363.06,2003-12-07Z,1968-09-22Z,M,50001-75000,F,2,2,Bachelors ,Skilled Manual,1,1,Southwest,US,North America
25409,6738,4,6738,IN,Theodore D.Gutierrez,-2384.07,2003-12-20Z,1968-06-19Z,S,50001-75000,M,2,2,Bachelors ,Skilled Manual,0,1,Southwest,US,North America
25410,20581,4,20581,IN,Kaitlyn NULL.Ward,-2384.07,2003-12-11Z,1968-10-17Z,S,50001-75000,F,2,2,Bachelors ,Skilled Manual,0,1,Southwest,US,North America
25411,7376,4,7376,IN,Riley NULL.Flores,-1214.85,2003-12-11Z,1967-02-25Z,S,25001-50000,F,0,0,Bachelors ,Professional,0,1,Southwest,US,North America
25414,19599,4,19599,IN,Grace C.Bailey,2343.06,2003-12-08Z,1970-11-11Z,M,50001-75000,F,4,0,Graduate Degree,Professional,1,0,Southwest,US,North America
25415,15626,4,15626,IN,Aaron E.Evans,2363.06,2003-12-13Z,1970-02-25Z,S,50001-75000,M,4,0,Graduate Degree,Professional,0,0,Southwest,US,North America
25416,5185,4,5185,IN,Jack NULL.Coleman,24.32,2004-01-20Z,1919-06-06Z,M,0-25000,M,3,0,Partial High School,Clerical,0,2,Southwest,US,North America
25417,8730,4,8730,IN,Savannah NULL.Bell,1238.33,2003-12-28Z,1967-05-27Z,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,0,1,Southwest,US,North America
25418,7125,4,7125,IN,Alexia NULL.Hayes,1205.86,2003-12-02Z,1967-10-15Z,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,0,1,Southwest,US,North America
25419,16985,4,16985,IN,Hunter NULL.King,1179.86,2003-12-26Z,1967-09-09Z,S,25001-50000,M,2,2,Bachelors ,Skilled Manual,0,1,Southwest,US,North America
25422,17096,4,17096,IN,Elijah M.King,1.6,2003-12-24Z,1966-02-19Z,M,75001-100000,M,3,3,Bachelors ,Skilled Manual,1,0,Southwest,US,North America
25423,5404,4,5404,IN,Jake A.Zhou,2460.06,2003-12-07Z,1966-02-07Z,S,75001-100000,M,3,3,Bachelors ,Skilled Manual,0,1,Southwest,US,North America
25425,7040,4,7040,IN,Zachary NULL.Diaz,2330.08,2003-12-11Z,1966-10-10Z,S,50001-75000,M,0,0,Graduate Degree,Professional,1,0,Southwest,US,North America
25426,12882,4,12882,IN,Tristan NULL.Foster,2349.08,2003-12-12Z,1966-03-22Z,S,50001-75000,M,4,0,Graduate Degree,Professional,1,0,Southwest,US,North America
25427,12722,4,12722,IN,Omar NULL.Zeng,-2375.08,2003-12-10Z,1966-11-23Z,M,50001-75000,M,5,0,Graduate Degree,Professional,1,0,Southwest,US,North America
25429,15421,4,15421,IN,Candace L.Rana,2375.08,2003-12-21Z,1969-04-03Z,S,75001-100000,F,2,0,Graduate Degree,Professional,1,0,Southwest,US,North America
25430,11563,4,11563,IN,Alyssa M.Hall,2349.08,2003-12-30Z,1969-07-07Z,M,75001-100000,F,3,0,Graduate Degree,Professional,1,0,Southwest,US,North America
25431,7277,4,7277,IN,Ann D.Sanchez,1.6,2004-05-06Z,1965-07-15Z,S,25001-50000,F,0,0,Bachelors ,Professional,0,1,Southwest,US,North America
25432,15847,4,15847,IN,Kellie J.Gomez,1179.86,2004-01-17Z,1965-08-11Z,S,25001-50000,F,0,0,Bachelors ,Professional,0,1,Southwest,US,North America
25434,16637,4,16637,IN,Gabriel L.Hill,34.3,2003-10-18Z,1965-04-08Z,S,25001-50000,M,3,3,Bachelors ,Skilled Manual,0,1,Southwest,US,North America
25436,20065,4,20065,IN,Destiny K.Ross,1185.86,2004-01-24Z,1965-07-04Z,S,25001-50000,F,3,3,Bachelors ,Skilled Manual,1,2,Southwest,US,North America
25439,18318,4,18318,IN,Janelle J.Arthur,1.6,2003-08-05Z,1965-07-17Z,M,25001-50000,F,3,3,Bachelors ,Skilled Manual,1,3,Southwest,US,North America
25440,16082,4,16082,IN,Andre L.Gonzalez,-8.11,2004-06-29Z,1965-04-08Z,M,25001-50000,M,3,3,Bachelors ,Skilled Manual,1,3,Southwest,US,North America
25441,2408,4,2408,IN,Isabella NULL.Torres,1.6,2003-10-20Z,1965-07-26Z,M,25001-50000,F,4,4,Bachelors ,Skilled Manual,1,1,Southwest,US,North America
25834,4536,4,4536,IN,Jeremy NULL.Davis,22.7,2004-03-25Z,1948-11-18Z,S,25001-50000,M,4,0,High School,Professional,0,2,Southwest,US,North America
25835,20090,4,20090,IN,Destiny L.Flores,22.7,2003-08-20Z,1947-12-10Z,M,25001-50000,F,4,0,High School,Professional,0,2,Southwest,US,North America
25836,9445,4,9445,IN,Jaime E.Luo,30.31,2004-04-11Z,1937-12-19Z,M,25001-50000,M,3,0,Graduate Degree,Management,1,2,Southwest,US,North America
25837,15496,4,15496,IN,Timothy H.Cook,-24.99,2003-12-09Z,1937-10-26Z,M,25001-50000,M,3,0,Graduate Degree,Management,1,2,Southwest,US,North America
25838,9135,4,9135,IN,Makayla NULL.Reed,-5.01,2004-07-02Z,1938-02-27Z,S,50001-75000,F,3,0,Graduate Degree,Management,1,2,Southwest,US,North America
25839,5595,4,5595,IN,Connor M.Powell,89.96,2003-08-09Z,1938-09-06Z,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,Southwest,US,North America
25840,3508,4,3508,IN,Karla A.Pal,1179.86,2004-01-15Z,1938-01-17Z,M,50001-75000,F,3,0,Graduate Degree,Management,1,2,Southwest,US,North America
25841,20677,4,20677,IN,Lindsey J.Becker,-5.01,2004-02-28Z,1938-03-27Z,S,50001-75000,F,3,0,Graduate Degree,Management,0,2,Southwest,US,North America
25842,14137,4,14137,IN,Cole NULL.Brooks,22.7,2003-11-02Z,1939-04-10Z,M,50001-75000,M,3,0,Graduate Degree,Management,1,2,Southwest,US,North America
25844,7380,4,7380,IN,Riley M.Butler,-24.99,2003-08-12Z,1940-10-19Z,S,25001-50000,F,4,0,High School,Professional,0,2,Southwest,US,North America
25848,17747,4,17747,IN,Samuel L.Robinson,22.7,2003-10-10Z,1941-06-11Z,S,25001-50000,M,4,0,High School,Professional,1,2,Southwest,US,North America
25849,8959,4,8959,IN,Danielle J.Cooper,19.33,2003-08-10Z,1941-07-26Z,M,25001-50000,F,3,0,Bachelors ,Management,1,2,Southwest,US,North America
25854,5170,4,5170,IN,Jordan NULL.Chen,22.7,2003-12-04Z,1943-08-10Z,M,50001-75000,M,4,0,Bachelors ,Management,1,2,Southwest,US,North America
25856,6745,4,6745,IN,Benjamin H.Sharma,734.4,2004-06-18Z,1944-05-17Z,S,25001-50000,M,4,0,High School,Professional,1,2,Southwest,US,North America
25860,17872,4,17872,IN,Justin J.Thomas,22.7,2004-03-29Z,1945-05-27Z,S,0-25000,M,5,0,Partial High School,Clerical,1,3,Southwest,US,North America
25861,14663,4,14663,IN,Garrett C.Cooper,-3399.99,2001-07-09Z,1945-02-26Z,M,25001-50000,M,5,0,Partial High School,Skilled Manual,1,4,Southwest,US,North America
25862,15027,4,15027,IN,Jared NULL.Bell,-5.01,2004-02-26Z,1945-09-02Z,M,25001-50000,M,2,1,Partial High School,Skilled Manual,0,2,Southwest,US,North America
25867,16445,4,16445,IN,Carlos A.Carter,-3399.99,2001-08-30Z,1946-10-20Z,S,50001-75000,M,5,0,Bachelors ,Management,1,3,Southwest,US,North America
25868,12116,4,12116,IN,Jessica W.Lewis,2380.07,2001-08-24Z,1946-11-04Z,M,50001-75000,F,5,0,Bachelors ,Management,1,3,Southwest,US,North America
25878,19269,4,19269,IN,Brianna E.Simmons,1179.86,2001-08-26Z,1948-06-09Z,S,50001-75000,F,2,1,Bachelors ,Management,0,0,Southwest,US,North America
25879,20175,4,20175,IN,Alyssa S.Wood,-2176.15,2001-09-17Z,1948-06-11Z,S,50001-75000,F,2,1,Bachelors ,Management,1,0,Southwest,US,North America
25880,4826,4,4826,IN,Jackson NULL.Kumar,27.69,2004-03-26Z,1948-05-08Z,M,50001-75000,M,2,1,Bachelors ,Management,1,0,Southwest,US,North America
25881,11105,4,11105,IN,Jennifer NULL.Clark,-24.99,2004-07-07Z,1948-03-22Z,M,50001-75000,F,2,1,Bachelors ,Management,1,0,Southwest,US,North America
25882,3741,4,3741,IN,Edward S.Roberts,-5.01,2003-11-30Z,1948-08-23Z,M,50001-75000,M,2,1,Bachelors ,Management,1,0,Southwest,US,North America
25889,7754,4,7754,IN,Reginald C.Munoz,1246.54,2001-09-12Z,1950-05-26Z,M,50001-75000,M,2,1,Partial College,Professional,0,1,Southwest,US,North America
25890,11571,4,11571,IN,Chloe D.Brown,-24.99,2003-08-19Z,1950-09-15Z,M,50001-75000,F,2,1,Partial College,Professional,1,1,Southwest,US,North America
25891,18427,4,18427,IN,Brandon J.Johnson,-2384.07,2001-10-31Z,1950-09-21Z,S,75001-100000,M,3,1,Bachelors ,Management,0,1,Southwest,US,North America
25894,6543,4,6543,IN,Steve NULL.Zeng,0.5,2004-01-27Z,1951-05-03Z,M,50001-75000,M,2,1,Partial College,Professional,1,2,Southwest,US,North America
25897,8862,4,8862,IN,Kimberly NULL.Bailey,-32.6,2004-04-13Z,1952-10-12Z,M,50001-75000,F,2,1,High School,Professional,1,2,Southwest,US,North America
25899,9064,4,9064,IN,Caitlin D.Rogers,1.6,2003-09-12Z,1952-10-04Z,M,50001-75000,F,2,1,High School,Professional,1,2,Southwest,US,North America
25901,4793,4,4793,IN,Lucas E.Harris,-3391,2001-10-13Z,1952-11-15Z,M,50001-75000,M,2,1,Partial High School,Skilled Manual,0,2,Southwest,US,North America
25905,5970,4,5970,IN,Nathan K.Hayes,-2160.14,2001-10-06Z,1953-11-25Z,M,50001-75000,M,3,1,Partial High School,Skilled Manual,0,3,Southwest,US,North America
25908,7335,4,7335,IN,Melissa NULL.Long,22.7,2004-07-29Z,1979-03-23Z,M,50001-75000,F,0,0,Partial College,Skilled Manual,0,1,Southwest,US,North America
25909,14008,4,14008,IN,Chase J.James,-2126.16,2001-11-24Z,1979-06-05Z,M,50001-75000,M,0,0,Partial College,Skilled Manual,1,1,Southwest,US,North America
25910,11259,4,11259,IN,Natalie R.Miller,-2185.14,2001-11-28Z,1979-09-18Z,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,1,Southwest,US,North America
25916,17519,4,17519,IN,Naomi NULL.Serrano,1179.86,2001-11-13Z,1978-07-13Z,M,50001-75000,F,0,0,Partial College,Skilled Manual,1,2,Southwest,US,North America
25917,5743,4,5743,IN,Kyle NULL.Long,1199.85,2001-11-01Z,1978-03-25Z,M,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,Southwest,US,North America
25924,12298,4,12298,IN,Hannah NULL.Robinson,-1015.92,2001-11-13Z,1978-11-20Z,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,Southwest,US,North America
25933,15228,4,15228,IN,Dalton L.Stewart,-0.5,2004-02-29Z,1977-06-05Z,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,Southwest,US,North America
25934,17124,4,17124,IN,Luke NULL.King,-5.01,2004-07-02Z,1977-09-23Z,S,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,Southwest,US,North America
25942,19227,4,19227,IN,Brianna J.Brooks,1205.86,2001-11-16Z,1980-01-17Z,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,Southwest,US,North America
25943,19256,4,19256,IN,Brianna NULL.McDonald,2363.06,2001-12-13Z,1979-02-03Z,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,Southwest,US,North America
25951,18619,4,18619,IN,Anthony A.Anderson,-2071.16,2001-12-13Z,1975-03-19Z,S,25001-50000,M,0,0,High School,Skilled Manual,0,2,Southwest,US,North America
25952,12471,4,12471,IN,Jon NULL.Alonso,-2160.14,2001-12-05Z,1975-05-22Z,S,25001-50000,M,0,0,High School,Skilled Manual,0,2,Southwest,US,North America
25953,6053,4,6053,IN,Hunter A.Butler,-10,2003-09-29Z,1975-11-11Z,M,25001-50000,M,0,0,High School,Skilled Manual,1,2,Southwest,US,North America
25954,16393,4,16393,IN,Noah E.Carter,22.7,2003-11-28Z,1975-08-10Z,M,50001-75000,M,0,0,Partial College,Skilled Manual,0,2,Southwest,US,North America
25955,11606,4,11606,IN,Anna NULL.Robinson,1160.86,2001-12-20Z,1975-05-16Z,S,50001-75000,F,0,0,Partial College,Skilled Manual,0,2,Southwest,US,North America
25957,3128,4,3128,IN,Stephanie NULL.Washington,40.48,2003-12-16Z,1976-07-10Z,M,50001-75000,F,0,0,Partial College,Professional,0,2,Southwest,US,North America
25959,10861,4,10861,IN,Katherine NULL.Hall,22.7,2003-10-10Z,1976-11-10Z,S,50001-75000,F,0,0,Partial College,Professional,0,2,Southwest,US,North America
25965,9576,4,9576,IN,Andrea A.Roberts,27.69,2003-11-15Z,1966-06-22Z,S,greater than 100000,F,0,1,Graduate Degree,Management,0,4,Southwest,US,North America
25966,14054,4,14054,IN,Alex B.Watson,22.7,2004-01-08Z,1966-06-17Z,M,greater than 100000,M,1,1,Graduate Degree,Management,1,4,Southwest,US,North America
25967,12017,4,12017,IN,Alexis S.Martinez,20,2004-01-02Z,1957-09-25Z,M,50001-75000,F,2,0,Partial High School,Skilled Manual,1,2,Southwest,US,North America
25969,15557,4,15557,IN,Jason F.Parker,1179.86,2001-12-15Z,1964-04-17Z,M,50001-75000,M,4,2,Bachelors ,Skilled Manual,0,2,Southwest,US,North America
25974,6137,4,6137,IN,Noah E.Jai,-1015.92,2001-12-21Z,1963-04-05Z,M,50001-75000,M,4,2,Bachelors ,Professional,1,2,Southwest,US,North America
25976,6036,4,6036,IN,Hunter F.Coleman,-2384.07,2001-12-15Z,1968-04-17Z,S,50001-75000,M,0,0,Bachelors ,Professional,0,1,Southwest,US,North America
25977,10648,4,10648,IN,Jenna M.Lopez,-2160.14,2002-01-03Z,1968-04-23Z,M,50001-75000,F,2,2,Graduate Degree,Professional,1,0,Southwest,US,North America
25978,10043,4,10043,IN,Morgan NULL.Perez,-990.92,2002-01-15Z,1925-11-23Z,S,75001-100000,F,5,0,Bachelors ,Professional,1,0,Southwest,US,North America
25984,10548,4,10548,IN,Isabella D.Wright,1179.86,2002-01-08Z,1963-11-26Z,S,50001-75000,F,3,2,Graduate Degree,Professional,1,0,Southwest,US,North America
25985,18066,4,18066,IN,Justin L.Harris,-2126.16,2002-01-11Z,1963-05-27Z,M,50001-75000,M,3,2,Graduate Degree,Professional,0,0,Southwest,US,North America
25987,6078,4,6078,IN,Hunter NULL.Kumar,-2160.14,2002-02-10Z,1962-05-25Z,M,25001-50000,M,3,2,High School,Skilled Manual,1,2,Southwest,US,North America
25996,8826,4,8826,IN,Faith NULL.Murphy,1205.86,2002-02-28Z,1961-08-15Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Southwest,US,North America
25997,10554,4,10554,IN,Katherine NULL.Wright,-2185.14,2002-03-11Z,1961-11-21Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Southwest,US,North America
26000,16504,4,16504,IN,Connor NULL.Lopez,27.69,2003-12-03Z,1960-10-05Z,S,25001-50000,M,0,0,Bachelors ,Professional,0,1,Southwest,US,North America
26003,16251,4,16251,IN,Denise NULL.Subram,1224.34,2002-03-13Z,1967-11-25Z,S,50001-75000,F,0,0,Graduate Degree,Professional,0,1,Southwest,US,North America
26004,12195,4,12195,IN,Arthur NULL.Washington,-2151.16,2002-03-14Z,1960-11-08Z,M,50001-75000,F,1,0,Partial College,Skilled Manual,1,1,Southwest,US,North America
26007,14942,4,14942,IN,Jesse NULL.Morgan,-24.99,2003-12-09Z,1959-04-08Z,M,50001-75000,M,4,3,Bachelors ,Professional,0,0,Southwest,US,North America
26008,20535,4,20535,IN,Jennifer NULL.Gonzales,0.5,2004-07-23Z,1959-06-23Z,M,50001-75000,F,5,5,Graduate Degree,Professional,1,3,Southwest,US,North America
26009,5450,4,5450,IN,Luis R.Foster,24.32,2004-06-30Z,1959-09-13Z,M,50001-75000,M,5,5,Graduate Degree,Professional,1,3,Southwest,US,North America
